,id,operation_time,code,category,timeout,answer,status
921,922,2020-01-26 01:19:20.274001,111-13978-6,None,0.469033,"--SUCCESS--My Flowers(id:10939, code:111-13978-6)properties:{НОМЕР ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
922,923,2020-01-26 01:19:21.392312,111-13978-5,None,1.097125,"--SUCCESS--My Flowers(id:10938, code:111-13978-5)properties:{НОМЕР ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
923,924,2020-01-26 01:19:21.877641,111-13978-4,None,0.466478,"--SUCCESS--My Flowers(id:10937, code:111-13978-4)properties:{НОМЕР ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
924,925,2020-01-26 01:19:22.348044,111-13978-3,None,0.453467,"--SUCCESS--My Flowers(id:10936, code:111-13978-3)properties:{НОМЕР ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
925,926,2020-01-26 01:19:22.819201,111-13978-2,None,0.451777,"--SUCCESS--My Flowers(id:10935, code:111-13978-2)properties:{НОМЕР ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
926,927,2020-01-26 01:19:23.140061,111-13978-1,None,0.303641,"--SUCCESS--My Flowers(id:10934, code:111-13978-1)properties:{НОМЕР ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
927,928,2020-01-26 01:19:23.610052,111-13966-1,None,0.451375,"--SUCCESS--ТАМ-ТАМ(id:12201, code:111-13966-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
928,929,2020-01-26 01:19:23.675450,111-13962-2,None,0.045994,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
929,930,2020-01-26 01:19:23.733864,111-13962-1,None,0.043509,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
930,931,2020-01-26 01:19:24.639467,111-13958-1,None,0.887666,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
931,932,2020-01-26 01:19:26.744607,111-13953-1,None,2.087924,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
932,933,2020-01-26 01:19:26.809111,111-13952-1,None,0.044018,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
933,934,2020-01-26 01:19:27.280343,111-13950-2,None,0.454123,bisys.OtherException: BIS-01648: OtherError:Недостаточно параметров для запроса по услуге 111-13950-2,Format
934,935,2020-01-26 01:19:28.184121,111-13950-1,None,0.885824,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
935,936,2020-01-26 01:19:28.241883,979-13949-1,None,0.044498,provider == null,Услга не выведена
936,937,2020-01-26 01:19:28.731551,111-13942-1,None,0.472551,"--SUCCESS--PayCall(id:10904, code:111-13942-1)properties:{НОМЕР ЗАКАЗА=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
937,938,2020-01-26 01:19:28.795932,111-13940-1,None,0.044947,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
938,939,2020-01-26 01:19:29.284951,111-13939-1,None,0.470759,"--SUCCESS--ФОЛЬКСВАГЕН ЦЕНТР СЕРВИС, ООО(id:11250, code:111-13939-1)properties:{НОМЕР_ЗАКАЗА=11111}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
939,940,2020-01-26 01:19:29.345701,111-13938-1,None,0.044956,provider == null,Услга не выведена
940,941,2020-01-26 01:19:29.409191,111-13937-1,None,0.049772,provider == null,Услга не выведена
941,942,2020-01-26 01:19:29.470697,111-13936-1,None,0.046899,provider == null,Услга не выведена
942,943,2020-01-26 01:19:29.524695,111-13935-1,None,0.043014,provider == null,Услга не выведена
943,944,2020-01-26 01:19:30.005616,111-13934-1,None,0.467052,"--SUCCESS--NEXT-TELECOM(id:11088, code:111-13934-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
944,945,2020-01-26 01:19:30.487317,111-10771-8,None,0.457472,"--SUCCESS--Култышев Сергей Викторович, ИП(id:12489, code:111-10771-8)properties:{Л_СЧЁТ=111111111111}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
945,946,2020-01-26 01:19:30.955122,111-10771-7,None,0.449592,"--SUCCESS--Култышев Сергей Викторович ИП(id:12488, code:111-10771-7)properties:{Л_СЧЁТ=111111111111}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
946,947,2020-01-26 01:19:31.473275,111-13931-1,None,0.499059,"--SUCCESS--ИП Грудинин Виктор Андреевич(id:10980, code:111-13931-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
947,948,2020-01-26 01:19:31.537929,111-13928-1,None,0.04545,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
948,949,2020-01-26 01:19:32.562949,100-7618-304,None,1.006808,bisys.OtherException: BIS-01648: OtherError:Неверный формат номера телефона,Format
949,950,2020-01-26 01:19:32.648184,111-13897-2,None,0.044514,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
950,951,2020-01-26 01:19:33.133542,111-13848-3,None,0.468417,"--SUCCESS--Такси 414141(id:10890, code:111-13848-3)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
951,952,2020-01-26 01:19:33.631757,111-13848-2,None,0.479113,"--SUCCESS--Такси 700-700(id:10889, code:111-13848-2)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
952,953,2020-01-26 01:19:34.092154,111-13834-3,None,0.443779,"--SUCCESS--Такси 700-700(id:10881, code:111-13834-3)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
953,954,2020-01-26 01:19:35.275280,111-13901-1,None,1.167876,bisys.UnknownAccountException: BIS-01640: Unknown Номер договора 11,OK
954,955,2020-01-26 01:19:35.373719,111-13897-1,None,0.04481,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
955,956,2020-01-26 01:19:35.711091,111-13888-2,None,0.319072,"--SUCCESS--Алло Такси(id:10832, code:111-13888-2)properties:{ЛИЦЕВОЙ_СЧЕТ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
956,957,2020-01-26 01:19:35.776157,111-13887-1,None,0.044804,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ: обязательно для заполнения,Format
957,958,2020-01-26 01:19:36.611596,111-13886-2,None,0.818712,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
958,959,2020-01-26 01:19:37.531470,111-13886-1,None,0.901308,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
959,960,2020-01-26 01:19:38.983157,111-13884-1,None,1.434077,bisys.UnknownAccountException: BIS-01640: Unknown ПОЗЫВНОЙ 1111111111,OK
960,961,2020-01-26 01:19:39.386086,111-13879-1,None,0.049513,PaymentPropertyException: BIS-01275: Incorrect payment property Название мероприятия: обязательно для заполнения,Format
961,962,2020-01-26 01:19:39.991043,111-13876-1,None,0.58632,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
962,963,2020-01-26 01:19:40.057558,111-13871-1,None,0.046002,PaymentPropertyException: BIS-01275: Incorrect payment property ФИО: обязательно для заполнения,Format
963,964,2020-01-26 01:19:40.532299,111-13869-3,None,0.457236,"--SUCCESS--ОБЛКОМ, ООО(id:11056, code:111-13869-3)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
964,965,2020-01-26 01:19:41.016424,111-13869-2,None,0.463273,"--SUCCESS--ОБЛКОМ, ООО(id:11055, code:111-13869-2)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
965,966,2020-01-26 01:19:41.507878,111-13869-1,None,0.470825,"--SUCCESS--ОБЛКОМ, ООО(id:11054, code:111-13869-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
966,967,2020-01-26 01:19:41.982718,111-13865-1,None,0.45585,bisys.OtherException: BIS-01648: OtherError:Недостаточно параметров для запроса по услуге 111-13865-1,Format
967,968,2020-01-26 01:19:42.806137,111-13863-1,None,0.804543,bisys.OtherException: BIS-01648: OtherError:Ошибка подключения к серверу оператора:  HTTP protocol error,Error
968,969,2020-01-26 01:19:43.271434,111-13854-2,None,0.445955,"--SUCCESS--Такси 2ТЕЛЕПОРТ(id:10805, code:111-13854-2)properties:{ЛИЦЕВОЙ_СЧЕТ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
969,970,2020-01-26 01:19:43.736201,111-13852-2,None,0.447451,"--SUCCESS--Taxiti 777666(id:10804, code:111-13852-2)properties:{ЛИЦЕВОЙ_СЧЕТ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
970,971,2020-01-26 01:19:44.195700,111-13848-1,None,0.439959,"--SUCCESS--Такси 434343(id:10822, code:111-13848-1)properties:{ПОЗЫВНОЙ=1}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
971,972,2020-01-26 01:19:44.259029,979-11876-3,None,0.044656,PaymentPropertyException: BIS-01275: Incorrect payment property Имя: обязательно для заполнения,Format
972,973,2020-01-26 01:19:44.323320,979-13839-1,None,0.044482,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
973,974,2020-01-26 01:19:44.386686,13542-13833-3,None,0.044041,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
974,975,2020-01-26 01:19:45.279109,111-13831-1,None,0.874874,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
975,976,2020-01-26 01:19:47.082150,100-780-4,None,1.787323,"bisys.OtherException: BIS-01648: OtherError:29: Неверные параметры платежа, Ошибка: некорректный ID карты",OK
976,977,2020-01-26 01:19:47.144447,979-13823-1,None,0.044545,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
977,978,2020-01-26 01:19:48.266399,111-13821-1,None,1.101579,"--SUCCESS--НСО-Телеком(id:10771, code:111-13821-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=44985, needShowBill=false, property={Рекомендуемая сумма=449.85, БАЛАНС=330.15}, provider=null}",OK
978,979,2020-01-26 01:19:49.030821,111-13814-1,None,0.701759,"--SUCCESS--Сиб-Телеком(id:10753, code:111-13814-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
979,980,2020-01-26 01:19:49.578371,111-13813-1,None,0.527952,"--SUCCESS--СИБ-ТЕЛЕКОМ, ООО(id:10843, code:111-13813-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
980,981,2020-01-26 01:19:50.231456,100-780-3,None,0.63463,"bisys.OtherException: BIS-01648: OtherError:29: Неверные параметры платежа, Ошибка: некорректный ID карты",OK
981,982,2020-01-26 01:19:50.292852,1000-13804-1,None,0.046561,provider == null,Услга не выведена
982,983,2020-01-26 01:19:51.349542,111-13800-1,None,1.038841,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
983,984,2020-01-26 01:19:51.415431,100-13579-34,None,0.045446,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
984,985,2020-01-26 01:19:51.482957,100-13579-32,None,0.046692,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
985,986,2020-01-26 01:19:51.547335,100-13579-31,None,0.045525,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
986,987,2020-01-26 01:19:51.611105,100-13579-30,None,0.04369,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ	: обязательно для заполнения,Format
987,988,2020-01-26 01:19:51.675191,100-13579-1,None,0.044011,PaymentPropertyException: BIS-01275: Incorrect payment property ТЕЛЕФОН ОТПРАВИТЕЛЯ: обязательно для заполнения,Format
988,989,2020-01-26 01:19:51.733879,979-13792-1,None,0.043615,PaymentPropertyException: BIS-01275: Incorrect payment property Фамилия и имя ребенка: обязательно для заполнения,Format
989,990,2020-01-26 01:19:51.797071,979-13790-1,None,0.043664,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
990,991,2020-01-26 01:19:52.943687,111-13782-1,None,1.129836,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 11,OK
991,992,2020-01-26 01:19:53.430867,111-13780-1,None,0.46789,"--SUCCESS--АРТ ИНВЕСТ(id:11097, code:111-13780-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
992,993,2020-01-26 01:19:53.907956,111-13577-2,None,0.458356,"--SUCCESS--FlyGo inform(id:11406, code:111-13577-2)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
993,994,2020-01-26 01:19:53.968885,111-13777-1,None,0.046009,provider == null,Услга не выведена
994,995,2020-01-26 01:19:54.028662,111-13763-1,None,0.045511,provider == null,Услга не выведена
995,996,2020-01-26 01:19:54.089024,111-13762-1,None,0.045206,provider == null,Услга не выведена
996,997,2020-01-26 01:19:54.749520,111-13760-1,None,0.643757,bisys.UnknownAccountException: BIS-01640: Unknown Лицевой счет 111111,OK
997,998,2020-01-26 01:19:54.811104,979-13754-1,None,0.043889,PaymentPropertyException: BIS-01275: Incorrect payment property Группа/Класс: обязательно для заполнения,Format
998,999,2020-01-26 01:19:55.684022,111-13742-1,None,0.858844,"--SUCCESS--Эллко (Ellco)(id:10660, code:111-13742-1)properties:{Л_СЧЕТ=11}PersAccInfo2{desiredAmount=0, needShowBill=false, property={}, provider=null}",OK
